log_name;max. runtime;min_runtime;avg_runtime;max_messages;min_messages;avg_messages;max. neg;min. neg;avg. neg;warnings;Wind;Abfall;Gas;PV;ext_grid;used_Wind_potential;used_Abfall_potential;used_Gas_potential;used_PV_potential;3;3_outages;2;2_outages;1;1_outages
Base Agent tts 20 rest 50 solar to 200% rest low.log;136.0495104789734;30.51015615463257;51.8103144068467;646132.0;105522.0;268437.27368421055;0.4542128465994495;0.023332114176182042;0.264816769980405;0;0.05825617572584972;0.11322259333623373;0.00745705021786584;0.10185187726896919;0.4605446584644378;0.9668117000507659;0.7783828351550899;0.43098400704204365;0.6732085284682774;3.2460789016812868;170;2.4038981554316035;1840;1.293429782137635;873
Base Agent tts 20 rest 50 solar to 400% rest low.log;152.36040043830872;32.10617160797119;55.564123241524946;720182.0;117603.0;312456.2105263158;0.690087217085966;0.012683374331802935;0.33802109181326;0;0.0698820817113038;0.1026548560179279;0.005483896511800108;0.19205655373484903;0.2953066327317245;0.9523968085470854;0.6647646304313227;0.3602061616423335;0.6552658692130184;3.23033206932261;158;2.3667399150616566;1656;1.2924958065737262;872
Base Agent tts 20 rest 50 solar to 75% rest low.log;127.51060557365417;31.88574504852295;56.569904603456195;674772.0;107828.0;283120.84210526315;0.355239970520151;0.04057975869788231;0.20087996621259546;0;0.04619342217480859;0.11829090650518762;0.0052554434806689355;0.03662207617052864;0.5974131460241042;0.9739657763114409;0.8218065217132433;0.3752231064475713;0.6779218506870258;3.2573605780945414;179;2.4120483429474953;1887;1.2969108154500841;879
Base Agent tts 20 rest 50 solar to zero rest low.log;46.87332820892334;29.220017671585083;36.13188736313268;248066.0;112552.0;159373.83157894737;0.355239970520151;0.10243922577066139;0.19875627109607574;0;0.04711971805540273;0.13660977574097952;0.015026777299693497;0;0.6175142351075418;0.9999976673247537;0.9997577286689383;0.6737754724137763;0;3.184332739400585;123;2.3994479802313755;1815;1.2423606216060985;710
Ethical Agent tts 20 rest 50 solar to 200% rest low.log;41.32741189002991;22.546566009521484;31.161504276175247;245213.0;57690.0;139386.7894736842;0.505267162805187;0.1079975990286013;0.29366966224593744;0;0.06108610566985309;0.13386865999417044;0.014103187184545127;0.0994736273671832;0.4101191243408567;0.9853693145400121;0.9737520473556482;0.6618150754364984;0.6671767037371523;3.0004405001218326;1;2.377181610332443;1718;1.4333144873903512;1176
Ethical Agent tts 20 rest 50 solar to 400% rest low.log;45.03783655166626;22.690184354782104;32.72282694766396;324269.0;56410.0;168386.84210526315;0.6867778325719577;0.1079975990286013;0.36415634467043134;0;0.07411615954491889;0.1262889876848745;0.010430423742646858;0.1828693293777284;0.24957411212241085;0.9739330915723637;0.8990597189072504;0.5695216406169975;0.645903882912682;3.0016047605994154;4;2.3457538277873105;1586;1.3972703568817875;1060
Ethical Agent tts 20 rest 50 solar to 75% rest low.log;40.62034463882446;23.113744974136353;30.92369902761359;206816.0;57050.0;120588.91578947369;0.355239970520151;0.1079975990286013;0.23499867536739164;1;0.05259464332289343;0.13516501138951084;0.014919970081428067;0.03808858694161899;0.53845086745138;0.9927456080541571;0.9845748150097168;0.6812876745970917;0.6788827718685557;3.0013923154239763;3;2.391631457777143;1812;1.442026126514202;1196
Ethical Agent tts 20 rest 50 solar to zero rest low.log;32.41112470626831;20.511456727981567;26.19403842875832;102177.0;58010.0;71978.84210526316;0.355239970520151;0.10243922577066139;0.19881434063354644;0;0.04711971805540273;0.1366311306073531;0.015063491970790632;0;0.6174348107036974;0.9999976673247537;0.99999993739102;0.684209879767819;0;3.0016961348684186;1;2.3963851048023153;1825;1.4227304915935675;1126
